,Text_ID,Word_ID,Word,Fixation_Duration,Default_Polarity,Sarcasm
5,744,6,surprise,309.0,1.0,No
6,744,7,on,253.5,1.0,No
7,744,8,utube--and,518.0,1.0,No
8,744,9,i,60.5,1.0,No
9,744,10,believe,327.6666666666667,1.0,No
10,744,11,that,190.83333333333334,1.0,No
11,744,12,his,130.16666666666666,1.0,No
12,744,13,cd,107.5,1.0,No
13,744,14,lives,267.6666666666667,1.0,No
14,744,15,up,148.83333333333334,1.0,No
15,744,16,to,152.5,1.0,No
16,744,17,expectations.,362.5,1.0,No
0,745,1,Aspect--Music,255.71428571428572,1.0,No
1,745,2,The,88.42857142857143,1.0,No
2,745,3,music,435.57142857142856,1.0,No
3,745,4,is,80.14285714285714,1.0,No
4,745,5,ok.,112.42857142857143,1.0,No
5,745,6,probably,301.2857142857143,1.0,No
6,745,7,better,246.57142857142858,1.0,No
7,745,8,if,127.85714285714286,1.0,No
8,745,9,i,112.42857142857143,1.0,No
9,745,10,had,245.57142857142858,1.0,No
10,745,11,seen,190.42857142857142,1.0,No
11,745,12,the,168.42857142857142,1.0,No
12,745,13,show.,251.14285714285714,1.0,No
13,745,14,i,0.0,1.0,No
14,745,15,got,225.42857142857142,1.0,No
15,745,16,it,263.7142857142857,1.0,No
16,745,17,in,184.57142857142858,1.0,No
17,745,18,good,286.14285714285717,1.0,No
18,745,19,time.,110.57142857142857,1.0,No
0,746,1,Aspect--Music,93.71428571428571,-1.0,No
1,746,2,All,59.0,-1.0,No
2,746,3,of,222.42857142857142,-1.0,No
3,746,4,these,406.7142857142857,-1.0,No
4,746,5,songs,217.28571428571428,-1.0,No
5,746,6,sound,384.7142857142857,-1.0,No
6,746,7,very,169.14285714285714,-1.0,No
7,746,8,similar,270.0,-1.0,No
8,746,9,and,64.42857142857143,-1.0,No
9,746,10,it\'s,122.71428571428571,-1.0,No
10,746,11,almost,244.28571428571428,-1.0,No
11,746,12,like,61.57142857142857,-1.0,No
12,746,13,they,143.42857142857142,-1.0,No
13,746,14,made,152.0,-1.0,No
14,746,15,some,190.71428571428572,-1.0,No
15,746,16,hearts,382.42857142857144,-1.0,No
16,746,17,part,390.0,-1.0,No
17,746,18,2.,22.142857142857142,-1.0,No
18,746,19,would,288.85714285714283,-1.0,No
19,746,20,enjoy,264.0,-1.0,No
20,746,21,a,68.71428571428571,-1.0,No
21,746,22,more,296.57142857142856,-1.0,No
22,746,23,country,291.0,-1.0,No
23,746,24,feel.,0.0,-1.0,No
0,747,1,Aspect--Music,127.57142857142857,-1.0,No
1,747,2,I,42.42857142857143,-1.0,No
2,747,3,heard,280.57142857142856,-1.0,No
3,747,4,that,200.85714285714286,-1.0,No
4,747,5,this,222.28571428571428,-1.0,No
5,747,6,album,247.57142857142858,-1.0,No
6,747,7,was,172.85714285714286,-1.0,No
7,747,8,"horrible,",192.14285714285714,-1.0,No
8,747,9,i,0.0,-1.0,No
9,747,10,listened,374.0,-1.0,No
10,747,11,and,202.42857142857142,-1.0,No
11,747,12,they,124.57142857142857,-1.0,No
12,747,13,were,270.0,-1.0,No
13,747,14,right.,99.42857142857143,-1.0,No
14,747,15,did,227.57142857142858,-1.0,No
15,747,16,even,806.5714285714286,-1.0,No
16,747,17,sing?,317.2857142857143,-1.0,No
17,747,18,i,95.14285714285714,-1.0,No
18,747,19,know,218.14285714285714,-1.0,No
19,747,20,she,126.14285714285714,-1.0,No
20,747,21,"can\'t,",297.2857142857143,-1.0,No
21,747,22,but,124.42857142857143,-1.0,No
22,747,23,i,154.14285714285714,-1.0,No
23,747,24,don\'t,106.42857142857143,-1.0,No
24,747,25,even,130.85714285714286,-1.0,No
25,747,26,hear,175.0,-1.0,No
26,747,27,anything,98.85714285714286,-1.0,No
27,747,28,but,46.142857142857146,-1.0,No
28,747,29,computers,179.42857142857142,-1.0,No
29,747,30,against,150.42857142857142,-1.0,No
30,747,31,completely,278.14285714285717,-1.0,No
31,747,32,bland,162.0,-1.0,No
32,747,33,tunes.,79.71428571428571,-1.0,No
33,747,34,avoid,174.28571428571428,-1.0,No
34,747,35,at,145.0,-1.0,No
35,747,36,all,125.71428571428571,-1.0,No
36,747,37,costs.,18.142857142857142,-1.0,No
0,748,1,Aspect--Music,52.57142857142857,1.0,No
1,748,2,This,229.14285714285714,1.0,No
2,748,3,was,301.57142857142856,1.0,No
3,748,4,one,115.14285714285714,1.0,No
4,748,5,of,85.14285714285714,1.0,No
5,748,6,the,72.14285714285714,1.0,No
6,748,7,best,212.28571428571428,1.0,No
7,748,8,christmas,227.28571428571428,1.0,No
8,748,9,cd\'s,294.14285714285717,1.0,No
9,748,10,i,0.0,1.0,No
10,748,11,have,161.0,1.0,No
11,748,12,heard,114.57142857142857,1.0,No
12,748,13,in,141.14285714285714,1.0,No
13,748,14,a,0.0,1.0,No
14,748,15,long,101.85714285714286,1.0,No
15,748,16,time.,19.0,1.0,No
16,748,17,great,110.14285714285714,1.0,No
17,748,18,arrangements,249.42857142857142,1.0,No
18,748,19,of,0.0,1.0,No
19,748,20,old,199.0,1.0,No
20,748,21,favorites.,172.28571428571428,1.0,No
0,749,1,Aspect--Music,168.71428571428572,-1.0,No
1,749,2,I,0.0,-1.0,No
2,749,3,love,508.57142857142856,-1.0,No
3,749,4,me,384.0,-1.0,No
4,749,5,some,699.4285714285714,-1.0,No
5,749,6,fogerty,624.5714285714286,-1.0,No
6,749,7,but,33.142857142857146,-1.0,No
7,749,8,the,257.0,-1.0,No
8,749,9,"\""i",25.285714285714285,-1.0,No
9,749,10,hate,157.71428571428572,-1.0,No
10,749,11,"bush\""",287.42857142857144,-1.0,No
11,749,12,whiny,304.85714285714283,-1.0,No
12,749,13,stuff,195.0,-1.0,No
13,749,14,ruined,254.57142857142858,-1.0,No
14,749,15,it,40.857142857142854,-1.0,No
15,749,16,for,163.71428571428572,-1.0,No
16,749,17,me......,105.28571428571429,-1.0,No
17,749,18,oh,148.0,-1.0,No
18,749,19,well,226.28571428571428,-1.0,No
0,750,1,Aspect--Music,258.7142857142857,-1.0,No
1,750,2,They,382.2857142857143,-1.0,No
2,750,3,broke,448.42857142857144,-1.0,No
3,750,4,the,208.28571428571428,-1.0,No
4,750,5,mold.,623.0,-1.0,No
5,750,6,"relevant,",555.1428571428571,-1.0,No
6,750,7,"nostalgic,",366.57142857142856,-1.0,No
7,750,8,evocative.,583.4285714285714,-1.0,No
8,750,9,feel,222.14285714285714,-1.0,No
9,750,10,more,290.85714285714283,-1.0,No
10,750,11,and,102.0,-1.0,No
11,750,12,more,167.42857142857142,-1.0,No
12,750,13,about,266.2857142857143,-1.0,No
13,750,14,bruce\'s,380.57142857142856,-1.0,No
14,750,15,music,173.85714285714286,-1.0,No
15,750,16,the,118.71428571428571,-1.0,No
16,750,17,way,235.0,-1.0,No
17,750,18,i,140.42857142857142,-1.0,No
18,750,19,"did,",332.0,-1.0,No
19,750,20,"do,",355.42857142857144,-1.0,No
20,750,21,when,696.8571428571429,-1.0,No
21,750,22,i,95.14285714285714,-1.0,No
22,750,23,throw,305.57142857142856,-1.0,No
23,750,24,in,118.28571428571429,-1.0,No
24,750,25,blood,222.14285714285714,-1.0,No
25,750,26,on,130.0,-1.0,No
26,750,27,the,205.71428571428572,-1.0,No
27,750,28,tracks,220.42857142857142,-1.0,No
28,750,29,-,54.714285714285715,-1.0,No
29,750,30,"quieted,",543.2857142857143,-1.0,No
30,750,31,"struck,",468.42857142857144,-1.0,No
31,750,32,by,63.285714285714285,-1.0,No
32,750,33,what,363.85714285714283,-1.0,No
33,750,34,it,199.14285714285714,-1.0,No
34,750,35,has,325.42857142857144,-1.0,No
35,750,36,to,241.71428571428572,-1.0,No
36,750,37,say.,45.0,-1.0,No
0,751,1,Aspect--Music,327.42857142857144,-1.0,No
1,751,2,I,0.0,-1.0,No
2,751,3,did,205.42857142857142,-1.0,No
3,751,4,not,280.42857142857144,-1.0,No
4,751,5,like,261.2857142857143,-1.0,No
5,751,6,most,248.28571428571428,-1.0,No
6,751,7,of,175.42857142857142,-1.0,No
7,751,8,the,18.285714285714285,-1.0,No
8,751,9,lyrics,221.57142857142858,-1.0,No
9,751,10,or,211.42857142857142,-1.0,No
10,751,11,sound.,244.14285714285714,-1.0,No
11,751,12,there,131.57142857142858,-1.0,No
12,751,13,were,220.57142857142858,-1.0,No
13,751,14,only,241.42857142857142,-1.0,No
14,751,15,3,78.71428571428571,-1.0,No
15,751,16,songs,196.57142857142858,-1.0,No
16,751,17,that,144.0,-1.0,No
17,751,18,i,84.57142857142857,-1.0,No
18,751,19,would,229.0,-1.0,No
19,751,20,put,222.85714285714286,-1.0,No
20,751,21,on,111.85714285714286,-1.0,No
21,751,22,my,212.14285714285714,-1.0,No
22,751,23,ipod,245.28571428571428,-1.0,No
23,751,24,and,192.85714285714286,-1.0,No
24,751,25,i\'ll,128.14285714285714,-1.0,No
25,751,26,probably,278.85714285714283,-1.0,No
26,751,27,skip,266.7142857142857,-1.0,No
27,751,28,them,293.85714285714283,-1.0,No
28,751,29,most,220.42857142857142,-1.0,No
29,751,30,of,174.28571428571428,-1.0,No
30,751,31,the,213.14285714285714,-1.0,No
31,751,32,time.,18.571428571428573,-1.0,No
0,752,1,Aspect--Music,186.5,1.0,No
1,752,2,I,0.0,1.0,No
2,752,3,love,366.1666666666667,1.0,No
3,752,4,this,300.0,1.0,No
4,752,5,cd,99.66666666666667,1.0,No
5,752,6,and,263.1666666666667,1.0,No
6,752,7,my,177.33333333333334,1.0,No
7,752,8,friends,126.33333333333333,1.0,No
8,752,9,and,206.5,1.0,No
9,752,10,my,83.33333333333333,1.0,No
10,752,11,family,230.33333333333334,1.0,No
11,752,12,love,179.16666666666666,1.0,No
12,752,13,it,116.33333333333333,1.0,No
13,752,14,too.,36.333333333333336,1.0,No
14,752,15,that\'s,303.0,1.0,No
15,752,16,all,102.16666666666667,1.0,No
16,752,17,i,111.0,1.0,No
17,752,18,have,221.66666666666666,1.0,No
18,752,19,to,69.0,1.0,No
19,752,20,say,235.0,1.0,No
0,753,1,unk,0.0,1.0,No
1,753,2,Carrie,423.57142857142856,1.0,No
2,753,3,underwood,342.2857142857143,1.0,No
3,753,4,does,253.71428571428572,1.0,No
4,753,5,it,111.0,1.0,No
5,753,6,again.,134.28571428571428,1.0,No
6,753,7,she,64.28571428571429,1.0,No
7,753,8,proves,319.57142857142856,1.0,No
8,753,9,she\'s,190.42857142857142,1.0,No
9,753,10,no,168.85714285714286,1.0,No
10,753,11,fluke.,169.0,1.0,No
11,753,12,this,24.0,1.0,No
12,753,13,is,165.28571428571428,1.0,No
13,753,14,a,88.85714285714286,1.0,No
14,753,15,must-have,377.57142857142856,1.0,No
15,753,16,album!,82.42857142857143,1.0,No
0,754,1,Aspect--Music,221.16666666666666,1.0,No
1,754,2,I,56.5,1.0,No
2,754,3,loved,620.6666666666666,1.0,No
3,754,4,it!,90.5,1.0,No
4,754,5,made,406.6666666666667,1.0,No
5,754,6,me,178.33333333333334,1.0,No
6,754,7,think,162.0,1.0,No
7,754,8,i,29.5,1.0,No
8,754,9,was,145.33333333333334,1.0,No
9,754,10,sitting,189.16666666666666,1.0,No
10,754,11,with,65.5,1.0,No
11,754,12,my,123.83333333333333,1.0,No
12,754,13,daughter,91.0,1.0,No
13,754,14,watching,131.16666666666666,1.0,No
14,754,15,it,0.0,1.0,No
15,754,16,on,126.0,1.0,No
16,754,17,broadway,230.0,1.0,No
17,754,18,all,77.5,1.0,No
18,754,19,over,99.0,1.0,No
19,754,20,again.easy,354.6666666666667,1.0,No
20,754,21,"payment,",226.0,1.0,No
21,754,22,fast,202.5,1.0,No
22,754,23,delivery!,220.16666666666666,1.0,No
0,755,1,Aspect--Music,82.57142857142857,1.0,No
1,755,2,I,52.57142857142857,1.0,No
2,755,3,purchased,382.7142857142857,1.0,No
3,755,4,three,331.57142857142856,1.0,No
4,755,5,copies,121.14285714285714,1.0,No
5,755,6,of,0.0,1.0,No
6,755,7,this,171.85714285714286,1.0,No
7,755,8,cd,77.28571428571429,1.0,No
8,755,9,for,45.857142857142854,1.0,No
9,755,10,christmas,275.2857142857143,1.0,No
10,755,11,gifts.,101.57142857142857,1.0,No
11,755,12,of,19.285714285714285,1.0,No
12,755,13,"course,",274.0,1.0,No
13,755,14,one,62.142857142857146,1.0,No
14,755,15,was,205.14285714285714,1.0,No
15,755,16,for,136.57142857142858,1.0,No
16,755,17,me.,115.28571428571429,1.0,No
17,755,18,i,0.0,1.0,No
18,755,19,have,123.14285714285714,1.0,No
19,755,20,enjoyed,247.57142857142858,1.0,No
20,755,21,previewing,273.14285714285717,1.0,No
21,755,22,this,95.85714285714286,1.0,No
22,755,23,cd.,59.42857142857143,1.0,No
23,755,24,it,42.714285714285715,1.0,No
24,755,25,is,34.714285714285715,1.0,No
25,755,26,excellent,304.2857142857143,1.0,No
26,755,27,like,140.57142857142858,1.0,No
27,755,28,all,88.42857142857143,1.0,No
28,755,29,of,7.0,1.0,No
29,755,30,josh\'s,158.71428571428572,1.0,No
30,755,31,other,177.28571428571428,1.0,No
31,755,32,songs.,34.42857142857143,1.0,No
0,756,1,Aspect--Music,103.28571428571429,1.0,No
1,756,2,I,0.0,1.0,No
2,756,3,really,337.57142857142856,1.0,No
3,756,4,enjoyed,227.28571428571428,1.0,No
4,756,5,this,142.14285714285714,1.0,No
5,756,6,album.,107.42857142857143,1.0,No
6,756,7,paul,113.28571428571429,1.0,No
7,756,8,has,79.71428571428571,1.0,No
8,756,9,a,109.14285714285714,1.0,No
9,756,10,truly,107.28571428571429,1.0,No
10,756,11,beautiful,191.0,1.0,No
11,756,12,voice.,149.85714285714286,1.0,No
12,756,13,i\'ts,26.142857142857142,1.0,No
13,756,14,nice,126.57142857142857,1.0,No
14,756,15,to,119.42857142857143,1.0,No
15,756,16,sit,54.285714285714285,1.0,No
16,756,17,"down,put",191.85714285714286,1.0,No
17,756,18,your,211.42857142857142,1.0,No
18,756,19,feet,45.57142857142857,1.0,No
19,756,20,up,76.0,1.0,No
20,756,21,and,180.14285714285714,1.0,No
21,756,22,enjoy,145.14285714285714,1.0,No
22,756,23,the,123.28571428571429,1.0,No
23,756,24,music.,38.857142857142854,1.0,No
0,757,1,Aspect--Music,50.57142857142857,1.0,No
1,757,2,Listening,549.1428571428571,1.0,No
2,757,3,to,102.57142857142857,1.0,No
3,757,4,the,153.28571428571428,1.0,No
4,757,5,sound,173.42857142857142,1.0,No
5,757,6,track,217.28571428571428,1.0,No
6,757,7,to,20.428571428571427,1.0,No
7,757,8,get,214.0,1.0,No
8,757,9,ready,213.57142857142858,1.0,No
9,757,10,to,72.42857142857143,1.0,No
10,757,11,see,169.85714285714286,1.0,No
11,757,12,the,185.57142857142858,1.0,No
12,757,13,play,296.85714285714283,1.0,No
13,757,14,soon.,156.57142857142858,1.0,No
0,758,1,Aspect--Music,175.28571428571428,1.0,No
1,758,2,I,77.14285714285714,1.0,No
2,758,3,bought,613.0,1.0,No
3,758,4,this,237.28571428571428,1.0,No
4,758,5,after,281.85714285714283,1.0,No
5,758,6,seeing,278.14285714285717,1.0,No
6,758,7,wicked,278.57142857142856,1.0,No
7,758,8,in,151.0,1.0,No
8,758,9,chicago.,198.0,1.0,No
9,758,10,although,316.57142857142856,1.0,No
10,758,11,i,30.142857142857142,1.0,No
11,758,12,think,239.14285714285714,1.0,No
12,758,13,the,160.85714285714286,1.0,No
13,758,14,cd,58.857142857142854,1.0,No
14,758,15,is,124.71428571428571,1.0,No
15,758,16,"great,",129.57142857142858,1.0,No
16,758,17,i,0.0,1.0,No
17,758,18,got,146.85714285714286,1.0,No
18,758,19,to,185.57142857142858,1.0,No
19,758,20,see,174.0,1.0,No
20,758,21,and,48.857142857142854,1.0,No
21,758,22,hear,326.42857142857144,1.0,No
22,758,23,carmen,398.7142857142857,1.0,No
23,758,24,cusack,386.85714285714283,1.0,No
24,758,25,as,180.42857142857142,1.0,No
25,758,26,elphaba,266.2857142857143,1.0,No
26,758,27,and,95.0,1.0,No
27,758,28,i,38.142857142857146,1.0,No
28,758,29,think,193.0,1.0,No
29,758,30,she,146.14285714285714,1.0,No
30,758,31,sounds,196.0,1.0,No
31,758,32,much,204.57142857142858,1.0,No
32,758,33,better,171.0,1.0,No
33,758,34,than,88.42857142857143,1.0,No
34,758,35,the,101.57142857142857,1.0,No
35,758,36,original,210.0,1.0,No
36,758,37,cast,192.0,1.0,No
37,758,38,on,0.0,1.0,No
38,758,39,the,132.71428571428572,1.0,No
39,758,40,cd.,120.14285714285714,1.0,No
0,759,1,Aspect--Music,96.14285714285714,1.0,No
1,759,2,The,253.57142857142858,1.0,No
2,759,3,kid,247.14285714285714,1.0,No
3,759,4,has,186.57142857142858,1.0,No
4,759,5,done,312.2857142857143,1.0,No
5,759,6,an,148.0,1.0,No
6,759,7,excellent,215.0,1.0,No
7,759,8,job,104.28571428571429,1.0,No
8,759,9,here.,164.71428571428572,1.0,No
9,759,10,this,188.14285714285714,1.0,No
10,759,11,album,238.57142857142858,1.0,No
11,759,12,shows,239.14285714285714,1.0,No
12,759,13,a,53.714285714285715,1.0,No
13,759,14,genuine,190.85714285714286,1.0,No
14,759,15,talent,154.57142857142858,1.0,No
15,759,16,that,119.14285714285714,1.0,No
16,759,17,i,59.57142857142857,1.0,No
17,759,18,personally,125.71428571428571,1.0,No
18,759,19,had,117.28571428571429,1.0,No
19,759,20,not,284.57142857142856,1.0,No
20,759,21,seen,120.14285714285714,1.0,No
21,759,22,before.,115.85714285714286,1.0,No
0,760,1,Aspect--Music,171.42857142857142,-1.0,No
1,760,2,I,0.0,-1.0,No
2,760,3,love,254.28571428571428,-1.0,No
3,760,4,a.k.,179.85714285714286,-1.0,No
4,760,5,and,107.0,-1.0,No
5,760,6,r.p.,199.85714285714286,-1.0,No
6,760,7,but,46.0,-1.0,No
7,760,8,this,150.42857142857142,-1.0,No
8,760,9,album,248.71428571428572,-1.0,No
9,760,10,is,23.142857142857142,-1.0,No
10,760,11,"awful,",195.42857142857142,-1.0,No
11,760,12,i,30.714285714285715,-1.0,No
12,760,13,hate,315.14285714285717,-1.0,No
13,760,14,it.,39.42857142857143,-1.0,No
14,760,15,i,0.0,-1.0,No
15,760,16,sold,20.142857142857142,-1.0,No
16,760,17,it,140.71428571428572,-1.0,No
17,760,18,the,12.285714285714286,-1.0,No
18,760,19,very,102.57142857142857,-1.0,No
19,760,20,next,28.714285714285715,-1.0,No
20,760,21,day,0.0,-1.0,No
21,760,22,after,68.71428571428571,-1.0,No
22,760,23,i,0.0,-1.0,No
23,760,24,bought,124.85714285714286,-1.0,No
24,760,25,it.,0.0,-1.0,No
0,761,1,Aspect--Music,74.85714285714286,1.0,No
1,761,2,I,25.857142857142858,1.0,No
2,761,3,am,146.14285714285714,1.0,No
3,761,4,not,261.42857142857144,1.0,No
4,761,5,a,61.57142857142857,1.0,No
5,761,6,fan,96.85714285714286,1.0,No
6,761,7,of,42.285714285714285,1.0,No
7,761,8,country,447.42857142857144,1.0,No
8,761,9,"music,",167.28571428571428,1.0,No
9,761,10,but,79.14285714285714,1.0,No
10,761,11,this,268.2857142857143,1.0,No
11,761,12,album,225.71428571428572,1.0,No
12,761,13,is,60.0,1.0,No
13,761,14,awesome!,253.57142857142858,1.0,No
14,761,15,carrie,109.14285714285714,1.0,No
15,761,16,underwood\'s,221.28571428571428,1.0,No
16,761,17,voice,142.85714285714286,1.0,No
17,761,18,is,0.0,1.0,No
18,761,19,amazing.,161.71428571428572,1.0,No
19,761,20,she,0.0,1.0,No
20,761,21,displays,125.85714285714286,1.0,No
21,761,22,such,52.142857142857146,1.0,No
22,761,23,a,57.142857142857146,1.0,No
23,761,24,"range,",87.14285714285714,1.0,No
24,761,25,not,41.42857142857143,1.0,No
25,761,26,just,18.571428571428573,1.0,No
26,761,27,"vocally,",77.0,1.0,No
27,761,28,but,43.142857142857146,1.0,No
28,761,29,also,129.57142857142858,1.0,No
29,761,30,emotionally.,98.28571428571429,1.0,No
30,761,31,and,21.0,1.0,No
31,761,32,on,101.14285714285714,1.0,No
32,761,33,top,26.142857142857142,1.0,No
33,761,34,of,33.0,1.0,No
34,761,35,all,29.142857142857142,1.0,No
35,761,36,"that,",89.42857142857143,1.0,No
36,761,37,she,114.42857142857143,1.0,No
37,761,38,is,66.14285714285714,1.0,No
38,761,39,beautiful!,70.42857142857143,1.0,No
0,762,1,Aspect--Music,168.14285714285714,-1.0,No
1,762,2,Pleased,900.0,-1.0,No
2,762,3,that,471.57142857142856,-1.0,No
3,762,4,potts,493.14285714285717,-1.0,No
4,762,5,won,353.57142857142856,-1.0,No
5,762,6,the,220.57142857142858,-1.0,No
6,762,7,"contest,",375.85714285714283,-1.0,No
7,762,8,the,84.71428571428571,-1.0,No
8,762,9,cd,314.57142857142856,-1.0,No
9,762,10,was,310.42857142857144,-1.0,No
10,762,11,disappointing.,615.1428571428571,-1.0,No
11,762,12,not,84.42857142857143,-1.0,No
12,762,13,ready,447.42857142857144,-1.0,No
13,762,14,for,109.42857142857143,-1.0,No
14,762,15,prime,192.28571428571428,-1.0,No
15,762,16,time.,295.42857142857144,-1.0,No
16,762,17,i,15.428571428571429,-1.0,No
17,762,18,blame,322.0,-1.0,No
18,762,19,the,49.57142857142857,-1.0,No
19,762,20,cd,148.71428571428572,-1.0,No
20,762,21,creator,301.2857142857143,-1.0,No
21,762,22,for,114.14285714285714,-1.0,No
22,762,23,poor,201.42857142857142,-1.0,No
23,762,24,music,171.0,-1.0,No
24,762,25,selections,351.42857142857144,-1.0,No
25,762,26,for,50.0,-1.0,No
26,762,27,potts,560.2857142857143,-1.0,No
27,762,28,debut,259.2857142857143,-1.0,No
28,762,29,album.,99.71428571428571,-1.0,No
0,763,1,Aspect--Music,190.14285714285714,1.0,No
1,763,2,Pure,1007.8571428571429,1.0,No
2,763,3,power,1344.857142857143,1.0,No
3,763,4,and,387.2857142857143,1.0,No
4,763,5,"passion,",517.5714285714286,1.0,No
5,763,6,and,244.42857142857142,1.0,No
6,763,7,i,30.714285714285715,1.0,No
7,763,8,was,451.7142857142857,1.0,No
8,763,9,never,285.42857142857144,1.0,No
9,763,10,a,108.85714285714286,1.0,No
10,763,11,bruce,412.2857142857143,1.0,No
11,763,12,fan,282.0,1.0,No
12,763,13,but,242.14285714285714,1.0,No
13,763,14,this,372.57142857142856,1.0,No
14,763,15,album,290.0,1.0,No
15,763,16,is,144.85714285714286,1.0,No
16,763,17,incredible..,630.7142857142857,1.0,No
0,764,1,Aspect--Music,218.42857142857142,-1.0,No
1,764,2,Droning,1954.7142857142858,-1.0,No
2,764,3,",",0.0,-1.0,No
3,764,4,"boring,",698.0,-1.0,No
4,764,5,poorly,455.2857142857143,-1.0,No
5,764,6,mixed,393.7142857142857,-1.0,No
6,764,7,garbage,304.0,-1.0,No
7,764,8,that,183.14285714285714,-1.0,No
8,764,9,is,26.428571428571427,-1.0,No
9,764,10,meant,412.14285714285717,-1.0,No
10,764,11,to,49.57142857142857,-1.0,No
11,764,12,make,167.71428571428572,-1.0,No
12,764,13,a,26.714285714285715,-1.0,No
13,764,14,quick,199.28571428571428,-1.0,No
14,764,15,buck,184.85714285714286,-1.0,No
15,764,16,using,153.14285714285714,-1.0,No
16,764,17,the,52.57142857142857,-1.0,No
17,764,18,e,69.0,-1.0,No
18,764,19,street,170.85714285714286,-1.0,No
19,764,20,band\'s,212.71428571428572,-1.0,No
20,764,21,name,163.28571428571428,-1.0,No
21,764,22,(since,154.14285714285714,-1.0,No
22,764,23,he,16.857142857142858,-1.0,No
23,764,24,hasn\'t,147.57142857142858,-1.0,No
24,764,25,been,61.857142857142854,-1.0,No
25,764,26,successful,104.0,-1.0,No
26,764,27,on,38.42857142857143,-1.0,No
27,764,28,his,100.0,-1.0,No
28,764,29,own,176.14285714285714,-1.0,No
29,764,30,in,227.14285714285714,-1.0,No
30,764,31,years).,159.85714285714286,-1.0,No
31,764,32,magic?,125.57142857142857,-1.0,No
32,764,33,hardly......tragic,427.42857142857144,-1.0,No
33,764,34,is,46.42857142857143,-1.0,No
34,764,35,a,35.42857142857143,-1.0,No
35,764,36,more,216.28571428571428,-1.0,No
36,764,37,apt,236.0,-1.0,No
37,764,38,title.,25.857142857142858,-1.0,No
0,765,1,Aspect--Music,151.71428571428572,1.0,No
1,765,2,I,0.0,1.0,No
2,765,3,was,279.42857142857144,1.0,No
3,765,4,pleasantly,333.7142857142857,1.0,No
4,765,5,surprised,393.42857142857144,1.0,No
5,765,6,by,139.85714285714286,1.0,No
6,765,7,how,168.28571428571428,1.0,No
7,765,8,good,112.0,1.0,No
8,765,9,this,213.57142857142858,1.0,No
9,765,10,record,164.14285714285714,1.0,No
10,765,11,is...robert,358.85714285714283,1.0,No
11,765,12,plant,214.85714285714286,1.0,No
12,765,13,and,66.85714285714286,1.0,No
13,765,14,alison,289.14285714285717,1.0,No
14,765,15,krauss\'s,309.14285714285717,1.0,No
15,765,16,vocals,98.28571428571429,1.0,No
16,765,17,blend,192.42857142857142,1.0,No
17,765,18,well,86.85714285714286,1.0,No
18,765,19,together.,184.57142857142858,1.0,No
19,765,20,there,143.28571428571428,1.0,No
20,765,21,are,70.0,1.0,No
21,765,22,a,67.42857142857143,1.0,No
22,765,23,couple,103.28571428571429,1.0,No
23,765,24,of,26.142857142857142,1.0,No
24,765,25,songs,127.85714285714286,1.0,No
25,765,26,that,64.0,1.0,No
26,765,27,i,50.285714285714285,1.0,No
27,765,28,skip,91.57142857142857,1.0,No
28,765,29,over,113.57142857142857,1.0,No
29,765,30,but,201.85714285714286,1.0,No
30,765,31,mostly,204.14285714285714,1.0,No
31,765,32,i,0.0,1.0,No
32,765,33,really,224.28571428571428,1.0,No
33,765,34,like,12.571428571428571,1.0,No
34,765,35,everything,260.42857142857144,1.0,No
35,765,36,on,23.285714285714285,1.0,No
36,765,37,it.,0.0,1.0,No
0,766,1,Aspect--Music,122.14285714285714,1.0,No
1,766,2,We,195.28571428571428,1.0,No
2,766,3,bought,399.57142857142856,1.0,No
3,766,4,this,214.71428571428572,1.0,No
4,766,5,cd,98.14285714285714,1.0,No
5,766,6,as,103.57142857142857,1.0,No
6,766,7,we,203.14285714285714,1.0,No
7,766,8,were,109.85714285714286,1.0,No
8,766,9,going,165.85714285714286,1.0,No
9,766,10,to,57.42857142857143,1.0,No
10,766,11,see,153.28571428571428,1.0,No
11,766,12,the,52.42857142857143,1.0,No
12,766,13,stage,278.2857142857143,1.0,No
13,766,14,show.,183.0,1.0,No
14,766,15,both,133.28571428571428,1.0,No
15,766,16,show,182.14285714285714,1.0,No
16,766,17,and,126.71428571428571,1.0,No
17,766,18,cd,70.57142857142857,1.0,No
18,766,19,are,231.57142857142858,1.0,No
19,766,20,first,193.28571428571428,1.0,No
20,766,21,rate.,118.0,1.0,No
21,766,22,the,57.857142857142854,1.0,No
22,766,23,music,260.85714285714283,1.0,No
23,766,24,grows,232.42857142857142,1.0,No
24,766,25,on,80.71428571428571,1.0,No
25,766,26,you,99.57142857142857,1.0,No
26,766,27,as,64.71428571428571,1.0,No
27,766,28,you,114.0,1.0,No
28,766,29,become,117.14285714285714,1.0,No
29,766,30,familiar,179.42857142857142,1.0,No
30,766,31,with,102.42857142857143,1.0,No
31,766,32,it.,0.0,1.0,No
0,767,1,Aspect,42.714285714285715,-1.0,No
1,767,2,I,0.0,-1.0,No
2,767,3,was,318.2857142857143,-1.0,No
3,767,4,just,0.0,-1.0,No
4,767,5,listening,637.1428571428571,-1.0,No
5,767,6,to,182.71428571428572,-1.0,No
6,767,7,the,539.0,-1.0,No
7,767,8,sounds,51.285714285714285,-1.0,No
8,767,9,clips,179.28571428571428,-1.0,No
9,767,10,and,435.0,-1.0,No
10,767,11,positively,250.0,-1.0,No
